sell, 0.75991, -0.48837, 0.96112, -0.011633, 0.41592, -0.085814, -1.4238, -0.50631, -0.10053, 1.0266, 0.16282, 0.69512, 0.17121, -0.57211, 0.87349, 1.0527, -0.016376, 0.22737, 0.0077273, -1.1246, 1.4857, -0.5348, -0.22741, -0.046627, -1.0557, -1.3702, -0.37656, -0.21865, 0.78149, -0.82767, 2.7051, 0.53262, -0.068492, 0.82364, 0.30472, -0.51599, -0.60249, 0.13721, -0.013094, -0.93079, 0.56198, -0.092976, 0.69648, 0.30449, 0.22782, 0.17205, -0.86719, 0.2829, -0.4027, 0.0
options, 0.81818, -0.0018368, 0.12639, 0.07622, 0.42564, -0.17303, -0.57796, -0.69732, 0.075147, 0.25275, -0.51919, 0.75027, -0.22839, 0.10977, 0.51518, 0.60851, -0.24583, -0.22688, 0.30129, -1.3418, 0.86571, 0.071238, -0.16354, 0.02818, -0.85099, -0.581, 0.37304, 0.037958, 0.51911, 0.28907, 2.7952, 0.49967, -0.28144, -0.1775, 1.1747, -0.12476, -0.19555, 0.39055, -0.36998, -0.46532, -0.082226, -0.10245, 0.35924, 1.2895, -0.32116, -0.24072, 0.44146, 1.4049, 0.036192, 0.83689
experience, 0.35663, 0.61973, -0.71631, 0.20023, 0.2629, 0.022202, -0.25861, 0.26357, 0.2839, 0.41427, 0.040724, 0.13203, -0.29023, -0.20172, 0.33643, -0.29397, 0.0095604, 0.56228, -0.11364, -0.44548, -0.28563, 1.0147, -0.21767, 0.056146, 0.96655, -1.0414, -0.98358, -0.59189, 0.60383, 0.56588, 3.1509, 0.86628, 0.17036, -1.3524, 0.080502, 0.51724, -0.6192, 0.65536, -0.063525, -0.46372, -0.3681, -0.10436, -0.087543, 0.65907, -0.11919, 0.10949, 0.41743, 0.29235, -0.37246, 0.0
rates, 0.039516, 0.1661, 0.81409, -1.4504, -0.14845, 0.073889, -0.2438, -0.3433, 0.41902, 0.68477, 0.36499, -0.051736, 0.46768, -0.28272, 0.86439, 1.2549, -0.40841, -1.3689, 0.050282, -0.3995, 0.82278, -1.1804, -0.2579, 0.34308, -0.28327, -1.3141, 0.61431, 0.0047396, 0.22355, 1.276, 3.4325, 0.85389, 1.1194, -0.18981, 0.51273, -1.2968, -0.15964, -0.44344, 0.56736, -0.96352, -1.3003, 0.092828, 0.5441, 0.55348, 0.22408, -0.70296, 0.87953, 0.55588, 1.2086, 0.69609
create, 0.88381, 0.068062, 0.17686, 0.27957, 0.023762, 0.37138, -0.022752, -0.77311, 0.14423, 0.56969, -0.05956, 0.074802, 0.076397, 0.36677, -0.15239, 0.41937, 0.97947, 0.11217, 0.50954, -1.0333, 0.54731, -0.23514, -0.55706, -0.13631, -0.06666, -0.73676, -0.65353, -0.39306, 0.63081, -0.23663, 3.5432, 0.33846, -0.66564, -0.96229, -0.69324, 0.41779, -0.64705, -0.061591, -0.19988, -0.55846, 0.027048, -0.22621, 0.067821, 0.029326, -0.098893, 0.45022, 0.11204, 0.073438, -0.40008, 0.0
key, 0.15912, 0.22512, 0.48318, 0.62752, 0.73202, -0.15163, -0.31572, -0.14877, 0.13651, 0.047836, -0.3496, -0.10764, -0.74178, 0.4922, -0.50442, 0.22205, 0.34967, -0.88903, 0.42555, -0.26921, 0.31919, -0.34001, -0.33866, -0.14304, -0.42091, -1.3873, 0.34693, -0.2115, -0.041758, 0.36491, 3.6069, -0.072954, -0.11201, -0.50525, 0.75177, 0.039188, -0.39388, 0.21477, -0.47353, -0.22379, -0.44845, 0.24211, -0.10163, -0.18937, 0.10739, 0.36207, 0.2075, 0.87523, 0.35468, 0.0
body, 0.51553, 0.060987, -0.47626, -0.41678, 1.271, 1.0201, 0.57368, -0.22228, 1.2825, -0.69248, 1.0303, -0.14322, -0.51197, 1.1361, -0.02684, 0.36045, -0.38251, 0.27531, 0.13225, -1.0953, -0.47929, 0.67251, 0.41424, -0.2635, -0.40774, -1.4416, -0.4658, 0.84836, -0.50468, 0.047846, 3.0827, -0.20575, -0.55994, -0.61919, -0.068182, 0.527, 0.63147, 0.28176, 0.767, -0.26318, -0.34193, -0.24725, 0.24948, 0.029726, 0.22214, 0.019591, -0.069446, -0.75919, 0.041952, 0.0
young, -0.3874, 0.79979, 0.008999, -1.0586, 0.84764, 0.48831, -1.2072, -0.041094, -0.77811, 0.22285, 0.14036, 0.30871, 0.056524, 0.38498, 0.35064, -0.61762, 0.57805, 0.37778, -0.38288, -0.059694, -0.69362, 1.0951, 0.29218, 0.72216, 0.45157, -1.7643, -0.36862, -0.99758, -0.32863, -0.3417, 2.7919, 0.59432, 0.14142, -0.47239, 0.40147, 0.34521, -0.43788, 0.04117, -0.0063478, -0.71631, -0.40433, 0.36837, 0.19039, -0.011441, 1.338, -0.63506, -0.39155, -1.0359, -0.14267, 0.0
america, -0.13124, 0.46555, -0.10921, 0.18759, 0.073319, -0.40072, -1.1418, -0.52592, 0.20455, 0.22532, 0.19891, 0.21863, -0.14053, 0.026534, 0.35482, -0.27559, -0.14433, 0.14208, -0.23811, -0.0045941, -0.14462, -0.10607, -0.23974, 0.44399, -0.033788, -1.774, -0.97388, -0.33887, 0.29913, -0.21471, 2.9346, 0.47296, -0.069746, -0.42937, -1.0228, -1.1021, -1.149, -0.39353, -0.46068, -0.63748, -0.38899, -0.50266, 0.9211, -0.40483, -0.19845, 0.9402, -0.59246, -0.33818, -0.54872, 0.0
important, 0.65589, 0.66375, -0.7962, 0.2687, 0.79673, -0.024101, -0.20269, -0.1116, 0.26165, 0.086068, 0.16212, 0.25001, 0.036775, -0.083272, -0.22605, 0.098482, 0.89479, -0.27339, 0.37018, -0.13519, 0.026567, -0.7416, -0.20439, 0.072959, 0.54386, -1.3531, -0.9265, -0.42399, 0.19336, 0.028751, 3.6853, 0.051604, -0.021376, -1.1859, 0.12075, 0.074049, -0.34252, 0.94405, -0.61205, 0.41999, -0.35065, -0.28219, 0.03396, 0.14182, -0.030903, 0.56881, -0.28367, 0.57563, 0.15255, 0.0
field, -0.49284, 0.3731, 0.15565, 0.70044, 0.77405, -0.48151, -1.2244, -0.02163, 0.63856, -0.49535, 0.35081, -0.29986, -0.89631, 0.17606, -0.49078, -0.36775, 1.0308, 0.12271, -1.7308, -0.61148, -0.3035, -0.19532, 0.17095, -0.6249, -0.030165, -1.0511, 0.19154, -0.16093, 0.35696, -0.4017, 2.9194, 0.046222, -0.40594, -1.0688, 0.13752, 0.60408, -0.22031, 1.2583, 0.54187, 0.74807, 0.01358, -0.10952, -0.78435, 0.69711, -0.39348, -0.184, 0.65022, 0.1018, -0.77246, 0.0
few, 0.6008, 0.18044, 0.078339, -0.49145, 0.15206, 0.070585, -0.99555, 0.24069, -0.70344, -0.079897, -0.6171, -0.22407, 0.087453, -0.065739, 0.61235, -0.0053355, 0.10193, -0.24652, -0.31209, -1.0608, 0.11929, 0.19158, 0.73512, 0.18325, 0.30307, -1.196, -0.67715, 0.27333, 0.46601, -0.39764, 3.7388, 0.38117, 0.32813, -0.4689, 0.39003, 0.3538, -0.25716, 0.32472, -0.2648, 0.011687, -0.42164, 0.26935, 0.12562, 0.71086, 0.21745, 0.030797, -0.17412, -0.016404, -0.65372, 0.0
east, 0.2081, 0.81902, -0.11074, 0.037283, -0.010341, -0.69268, -0.59344, 0.26199, 0.10483, -1.1438, -0.64328, -0.80652, -0.21756, -0.61047, -1.0035, 0.482, 1.0123, 0.26508, -0.82392, 0.9655, 0.30704, -0.084984, -0.2956, 0.78097, 0.028046, -1.6362, 0.44602, 0.32454, -0.18218, -0.13896, 3.2672, -0.2704, 0.34194, -0.41417, 0.25827, -0.55331, -0.61529, -0.38875, -0.46946, 0.52265, -0.71556, -0.088732, 0.49208, -0.99736, -0.65315, 1.0777, -0.13535, -0.45836, -0.3076, 0.0
paper, -0.71216, 0.028648, 0.14848, -0.23793, 0.25072, 0.33656, -0.9906, -1.1897, -0.024259, -0.41926, -0.090202, 0.16064, 0.16936, -0.023698, 0.31246, -0.013672, -0.80506, -0.22796, 0.32495, -0.7812, 1.2428, -0.27218, 0.91784, -0.67886, -0.10611, -1.2105, -1.0284, 0.96594, 0.25269, -0.49446, 2.8362, -0.92855, -0.12637, 0.15115, -1.1247, 0.16182, -0.019598, 0.82145, 0.47805, -0.19526, 1.2688, -0.3549, 0.15587, 0.040564, 0.32875, 0.091115, -0.34785, 0.5934, 0.45267, 0.0
single, -0.22134, 0.49323, 0.53095, 0.034966, 0.84472, 1.243, -0.65654, 0.1101, 0.57588, 0.51051, 0.42149, -0.11424, -0.32944, 1.2483, 0.21969, -0.78259, 0.011031, -0.25458, -0.26874, -0.40993, -0.28695, -0.74664, 0.086946, 0.47804, -0.13756, -1.0215, -0.58399, 0.052754, 0.63793, -0.53228, 3.6309, -0.6695, 0.10321, 0.6221, 0.33825, -0.19048, 1.2381, -0.18893, -0.32235, -0.36509, -0.041479, -0.60827, -0.59985, -0.25661, -0.59776, -0.37118, -0.059661, -0.66769, 0.097989, 0.0
ii, 1.0988, 1.0248, -0.021138, -0.495, -0.038914, -0.0085317, 0.55844, -0.095818, -0.87519, -0.63162, 0.74667, 0.92262, -0.6926, -0.87069, 0.54327, 0.11163, -0.81567, 0.61741, -0.93824, 0.87035, -0.32409, -0.98421, -0.35002, -0.58336, -0.14169, -1.8883, -1.0612, -1.0135, 0.026754, 0.47645, 1.9833, 0.0080029, -0.52942, 0.003219, 0.32589, 0.29662, 0.87197, 0.16395, -0.79921, 0.34385, 0.2914, -0.10767, 0.059, -0.94674, 0.14383, 0.77221, -0.35722, -1.2318, -1.2208, 0.098249
age, -0.4385, 1.1905, -0.11631, -0.95942, 0.45889, 1.415, -0.67604, -0.84342, -0.7357, 0.28724, 0.64751, -0.36217, 0.11489, -0.34018, 1.1601, 0.27203, -0.45293, 0.20521, -0.80958, 0.55343, -0.21324, 0.91777, 0.6683, 0.055886, 0.39708, -0.89999, -1.1099, -0.91207, 0.34395, 0.44252, 2.944, 0.25974, 0.24117, -0.65958, 0.7578, -0.13787, 0.19865, 0.25054, 0.4246, -0.1881, -1.0105, -0.49458, 0.56892, 0.75452, -0.47241, -0.43876, 0.13308, -0.91405, -0.086182, 0.0
activities, 0.46477, 0.29554, -0.97546, 0.17221, -0.24979, -0.30498, -0.12355, -0.53853, 0.86445, -0.021425, 0.082401, 0.05002, -0.25148, -0.016073, 0.084548, -0.35023, 0.52475, 0.51743, 0.2115, 0.075702, 1.4415, 0.054987, 0.19522, 0.19182, -0.76863, -1.0331, 0.11082, -0.70494, 0.30756, 0.29765, 3.2293, 0.37746, -0.6725, -1.451, -0.58413, 0.60038, -0.48621, -0.10403, -0.99682, 0.90901, -0.64254, -0.78676, 0.13379, 0.47721, 0.56271, -1.2681, -0.45148, 0.54255, -0.092682, 0.18535
club, -0.60524, 0.9714, -1.3454, 0.24372, -0.48454, -0.64381, -1.4779, 0.61213, -0.93022, 0.018383, 0.57605, 0.19867, -0.87184, -0.49864, 0.45714, -0.29653, 0.62695, 1.0928, -1.3212, 0.14745, -0.042093, 0.17285, -0.22004, 1.3502, -1.1923, -1.2127, 0.17823, 0.28023, -0.71523, -0.42732, 2.791, 0.87324, -0.12511, 0.157, 0.35676, 0.39276, 0.19509, 0.39797, 0.38557, -1.3563, 0.48354, -0.93796, -0.4657, 0.24004, -0.27014, 0.20463, -0.52576, 0.021419, 0.5975, 0.0
example, 0.51564, 0.56912, -0.19759, 0.0080456, 0.41697, 0.59502, -0.053312, -0.83222, -0.21715, 0.31045, 0.09352, 0.35323, 0.28151, -0.35308, 0.23496, 0.04429, 0.017109, 0.0063749, -0.01662, -0.69576, 0.019819, -0.52746, -0.14011, 0.21962, 0.13692, -1.2683, -0.89416, -0.1831, 0.23343, -0.058254, 3.2481, -0.48794, -0.01207, -0.81645, 0.21182, -0.17837, -0.02874, 0.099358, -0.14944, 0.2601, 0.18919, 0.15022, 0.18278, 0.50052, -0.025532, 0.24671, 0.10596, 0.13612, 0.0090427, 0.0
girls, -0.65826, 0.70134, -0.65681, -0.98726, 0.48835, 0.56114, -0.60911, -0.36035, -0.036358, -0.11499, 0.2281, -0.459, -0.10042, -0.42613, 0.79978, 0.017422, -0.34133, 0.73644, -0.016533, 0.054401, -0.17343, 1.6337, 0.68253, 1.4635, -0.27418, -1.0041, -0.54461, -0.3128, -0.22009, -1.1839, 2.4682, 1.0396, -0.060377, -0.50688, 0.86831, 0.49171, 0.27115, -0.71569, -0.12354, -0.94097, -0.85589, -0.75384, 0.50264, 0.09436, 1.2041, -0.5627, 0.31881, -1.302, -0.024697, -0.12486
additional, 0.89763, 0.43726, 0.91514, -0.37713, 0.032081, 0.47319, 0.094675, -0.21013, 0.46455, -0.39322, -0.43934, -0.034156, 0.62902, -0.48814, 0.44796, -0.17284, -0.096021, -0.080713, -0.033838, -1.0758, 1.0382, -0.36425, 0.18975, -0.68682, -0.56365, -0.41996, 0.27204, -0.65644, 0.033139, -0.14502, 3.6587, 0.33583, -0.09861, -0.51802, 0.69882, 0.7473, 0.75319, -0.19873, -0.20828, -0.08288, 0.29557, 0.041586, 0.61571, -0.083353, -0.52488, -0.17912, 0.092584, 1.0915, -0.70704, 0.0
password, 0.086673, -0.057781, 1.4235, 0.62737, 0.72975, -0.62247, -0.071651, -0.18471, 0.58154, -0.39807, -0.035021, 1.4564, 0.20091, 0.36748, 0.4105, 0.4327, -0.61593, -0.1707, 1.1671, 0.29938, -0.44237, -1.0993, -0.15125, 0.37227, 0.47368, -0.37826, -0.43306, -0.50162, 1.1412, -0.58278, 1.2662, -0.38522, -0.22268, 0.11591, 0.0086957, 1.6966, 0.75859, -0.39787, -0.22918, -1.0359, 1.0004, -0.5903, -1.2023, 2.1476, -0.48563, -1.113, 1.0875, 0.53185, 0.87876, 0.0
z, -0.51955, 1.0725, 1.027, 0.7482, 0.47386, -0.54701, 0.88101, -1.2105, -0.59945, 0.5566, 0.56919, 0.8954, -0.65372, 0.35823, -0.0016611, 0.048983, 0.13221, 0.049345, -0.21975, -0.075541, -0.44997, -1.1327, 0.69834, 0.96059, -0.47984, -0.14238, -0.69979, -0.034864, 0.37942, -0.8483, 1.4117, -0.40342, -0.21487, 0.50879, 0.47813, -0.82648, 0.57283, -1.101, -0.5208, 0.48878, 0.41509, 0.01068, -0.1289, -0.47316, -0.33251, -0.76338, 1.0677, -0.85997, 0.31486, 0.0
latest, 0.53201, 0.010601, 0.14717, 0.58415, -0.304, 0.038789, -0.60231, -0.42391, 0.43731, 0.39011, -0.67805, -0.67161, -0.8444, 0.30765, 1.0249, -0.19623, -0.58092, -0.51981, -0.45577, 0.0040512, 0.41508, 0.10227, -0.37032, -0.3504, 0.014949, -1.5381, -0.98881, 0.14321, -0.10912, 0.60185, 3.093, -0.23535, -0.21041, -0.15, -0.11692, -0.03587, -0.078682, -0.67547, -0.57396, -0.66143, -0.45335, 0.28808, -0.30648, -0.58466, 0.916, 0.2978, 0.51643, 1.3226, 0.1169, 0.0
something, 0.39533, -0.0064782, -0.26112, -0.32292, 0.96181, 0.11242, -0.30927, 0.17085, -0.38948, 0.77584, -0.31334, 0.54971, -0.4579, 0.05835, 1.0643, 0.57949, 0.74198, 0.22064, 0.11507, -0.84422, -0.43365, 0.52626, 0.067037, 0.16294, 1.1345, -2.0336, -1.211, 0.69115, 1.418, -0.80188, 3.0172, 0.36111, -0.38275, -0.51099, -0.19531, -0.16375, -0.024037, 0.32332, -0.0070115, -0.49139, -0.28394, 0.06881, -0.11819, 0.47825, 0.16551, 0.29805, 0.010174, 0.20346, -0.13682, 0.0
road, 0.10042, 1.06, 0.24829, 0.014362, -0.783, -0.12697, -0.85894, -0.16042, 0.59427, -1.069, -1.2221, -0.61181, -1.1446, -1.3356, -0.93968, 0.37353, 0.75405, 0.37777, -0.52882, 0.024955, 0.31032, 0.083344, -0.59232, 0.83623, 0.65468, -1.1154, 0.47597, 0.77803, 0.84934, -0.82595, 2.8725, -0.1032, 0.25725, 0.074587, 0.95345, -0.027788, 0.60115, -0.15205, -0.50584, 0.58003, -0.58731, -0.72368, -0.057061, -0.28228, -0.42823, 0.21001, 0.22496, -1.2876, 0.87487, 0.0
gift, 0.17855, 1.1987, -0.6781, -0.40016, 1.7476, -0.0026952, -0.79366, -0.44604, 0.72601, 0.79867, -0.70403, 0.51477, 1.0513, -0.42752, 1.0461, -0.23697, -0.33398, -0.25983, 0.31385, -0.41297, 1.0643, -0.26659, -0.79586, -0.36744, -0.046964, -1.2038, -1.0899, -0.15543, 0.55313, -0.95285, 1.8057, 0.79899, -0.35469, 0.5426, -0.0030853, 0.47892, 0.39598, 0.56305, -0.083708, -0.56936, 0.70636, 0.12717, -0.53622, 0.52631, -0.1727, 0.021843, -0.54786, -0.11662, 0.0065973, 0.0
question, 0.19854, 0.23367, -0.13229, -0.031831, 0.88523, 0.3204, 0.084608, 0.14071, -0.2259, -0.22972, -0.65407, 0.16478, -0.45206, -0.042035, 0.95613, 0.44857, 0.23103, -0.38818, 0.45169, -0.37423, -0.16046, 0.35678, 0.21063, 0.11357, 0.8986, -2.338, -0.51544, 0.25484, 0.21606, -0.10982, 2.6156, -0.098636, -0.56122, -0.88471, -0.17587, -0.61716, -0.27264, 0.050048, -0.19554, -0.29152, -0.22575, 0.22981, 0.10951, 0.9937, -0.37194, 0.23874, 0.12534, 1.2378, -0.0029151, 0.0
changes, 0.34969, 0.085019, -0.3866, -0.061465, -0.60655, 0.70054, -0.023593, -0.36708, -0.21802, -0.22341, 0.18299, 0.40007, -0.24392, 0.054441, 0.36044, 0.94381, -0.21802, -0.96313, 0.39605, -1.1253, -0.032288, -0.67675, -0.26636, -0.2882, 0.26044, -0.93109, -0.65328, -0.021042, 0.2577, 0.69589, 3.5766, 0.33406, -0.39117, -1.2605, 0.013965, -0.10605, 0.29958, -0.021042, -0.27777, -0.021652, -0.79201, 0.14905, -0.18853, 0.15533, -0.32653, 0.31925, 0.61195, 0.80472, 0.207, 0.56997
night, 0.30814, 0.47129, -0.27929, 0.3776, 0.25881, -0.64276, -1.0796, 0.90681, -0.57363, -0.23595, -0.90416, -0.86146, -0.49546, 0.67405, 0.95942, -0.11408, -0.53341, -0.31823, -1.6635, -0.3748, 0.22628, 1.0046, 0.37941, 0.056968, 0.060677, -1.2871, -0.11612, 0.64276, 0.68342, -0.65738, 2.982, 0.96835, -0.51526, -0.21609, 0.043189, 0.25528, 0.81188, -0.33134, 7.1083E-4, -0.03593, -0.49562, 0.45779, -0.70741, -0.19088, 0.27527, 0.28616, -0.10418, -0.5908, -0.22165, 0.0
ca, 0.028222, -0.072881, 0.56781, -0.29649, 0.08538, -0.78858, -0.20837, 0.22496, -0.55122, 0.29046, -0.22736, 0.6031, -0.21876, -0.33138, 0.92313, 0.83643, 0.47158, 0.18449, 0.35594, -0.83259, -0.51416, 0.282, 0.36725, 0.74079, 0.59935, -1.8163, -1.0256, -0.095992, 0.91687, -1.2579, 2.8979, 0.68416, -0.78139, -0.18432, -0.14208, -0.474, 0.10048, -0.17088, 1.0221, -0.62035, -0.19287, -0.076375, 0.42848, 0.73572, -0.10176, 0.43616, 0.19084, -0.2813, 0.14178, 0.0
hard, -0.53079, -0.21965, 0.53268, -0.23144, 0.074339, -0.065505, -0.10421, 0.30725, -0.49644, 0.65372, -0.38484, -0.16258, -0.6452, 0.36771, 0.089541, 0.33131, 0.72552, -0.05129, 0.36862, -0.89896, -0.53229, 0.33536, 0.19408, 0.18393, 0.5277, -1.8321, -0.53567, 0.11963, 0.87309, -0.40913, 3.5748, 0.168, -0.26982, 0.1895, -0.15528, 0.23055, -0.30747, 0.44402, 0.14332, -0.56575, -0.13017, 0.2943, -0.052564, 0.40329, 0.45792, 0.3516, -0.019691, -0.20061, -0.24725, 0.0
texas, -1.1389, 0.091966, 0.21446, 0.62652, -0.1462, -0.26751, -1.562, 0.28762, 0.41333, -0.16034, -0.97137, -0.67537, 0.54321, -0.31701, -0.17978, -0.6268, -0.2967, 0.23363, -0.41338, 0.01201, -0.56012, -0.18485, -0.13951, 0.0028572, -0.64935, -2.1038, -0.077681, -0.29024, 0.37588, -0.87706, 2.2688, -0.67516, -0.44354, -0.6818, 0.46717, -0.70454, -0.62999, -0.029869, 1.0305, -0.17831, -1.1296, 0.41413, -0.17604, 0.43166, -0.51009, 0.79434, -0.32733, -0.35677, -0.80534, 0.0
oct, -0.79781, 0.50449, 0.54096, 0.3951, -0.43482, -0.5883, 0.33329, -0.64024, -0.1377, -0.42621, 0.52868, -0.82563, -0.52991, 0.17563, 1.04, 0.60873, -1.1425, -0.70316, -1.0259, 1.8981, 1.0447, -0.21522, 1.3543, 0.68825, -0.44796, 0.38055, 0.69616, -0.54278, 0.10742, 0.27498, 0.80514, 0.01122, -0.86021, 0.21446, 0.22921, -0.24905, 0.92528, 0.05212, 0.091953, 0.10661, -0.061389, -0.61243, 0.54369, -1.5955, -0.14889, 0.96352, 0.84391, -0.4408, 1.0358, -0.11845
pay, 0.6349, 0.55423, 0.93537, -0.47755, 0.24893, 0.041865, -0.44163, 0.13965, -0.022809, 0.3646, -0.37085, 0.45834, 0.47128, -0.81395, 1.3447, 0.195, -0.010509, 0.18817, 0.50108, -0.84425, 0.94812, -0.28801, -0.55769, -0.42945, -0.6754, -1.7482, 0.079139, -0.63952, 0.10042, -0.12015, 3.2252, 1.3926, -0.10828, 0.89462, 0.13426, -0.36772, 0.17566, -0.34872, 0.78589, -0.73659, -0.14789, 0.48232, 0.61961, 0.83252, -0.74995, -0.84324, -0.95983, 0.68332, -0.34566, 0.0
four, 0.33375, 0.44809, 0.54759, 0.21497, 0.32637, 0.70326, -0.95872, 0.057798, -0.43454, -0.55322, -0.40482, -0.65793, -0.75076, 0.58097, 0.51968, -0.86607, -0.10026, -0.11609, -1.2668, -0.46131, -0.10421, 0.13894, 0.70448, -0.0040651, -0.56479, -0.99797, 0.30126, -0.53745, -0.42073, -0.49521, 3.9051, 0.43253, 0.017059, 0.31489, 1.2546, 0.52463, 0.46232, 0.29622, -0.23879, 0.12913, -0.75519, -0.065684, 0.52592, 0.20047, -0.15982, 0.18293, -0.29966, -0.1926, -0.30174, 0.0
poker, -0.882, 0.32815, -0.10672, 1.3893, -0.69392, -0.76674, 0.22133, -0.0026066, -0.10655, 0.60538, -0.61674, -0.053634, -0.20166, 0.55811, 1.0389, 0.091604, 0.52343, 1.0029, -0.68048, -0.33077, 0.68707, -0.44959, 0.074183, 1.1095, -0.47734, -0.60332, -0.68288, -0.55027, -0.44773, -0.28848, 1.0093, 0.08609, -0.022168, 0.75865, -0.22047, 0.63324, -0.017285, 0.30018, -0.70848, -1.2171, 0.42112, 0.098844, -0.9455, 1.9109, 0.10005, -0.81825, 0.33624, -0.82773, -0.31059, 0.0
status, -0.47136, 0.99033, -0.53238, 0.1646, 0.70512, -0.0033872, -0.14098, 0.4604, 0.53813, -0.28824, 0.98473, 0.26238, 0.44575, 0.13165, 0.21359, 0.47309, -0.21663, -0.38032, 0.61007, 0.63201, -0.64912, -0.25938, -0.4154, 0.34323, -0.53073, -1.5553, -0.48836, -0.54073, 0.034067, 0.71473, 2.9078, -0.063843, -0.45012, -0.97501, 0.29089, -0.12886, 0.075498, -0.36209, -0.96524, -1.0702, -0.57711, -0.71411, 0.29413, 0.39114, -1.2415, -0.49504, -0.25853, 0.29307, -0.01107, 0.0
browse, 0.64855, -0.090689, 0.77341, 0.039879, 0.32432, -1.1128, -1.1892, -0.72273, 1.3387, 0.34588, -0.40718, 0.25849, 1.0939, -0.14472, 0.86023, 0.62307, 0.21557, -0.72436, 0.77915, -1.0571, 0.71677, -0.31332, 0.090873, 1.7992, 0.88586, 0.4065, -0.20313, -0.34004, 0.27587, -1.4872, 0.60314, 0.39981, -0.13614, -0.21757, -0.3551, 0.33863, -0.45405, 0.068224, -0.38376, -0.22272, 1.3927, 0.040833, 0.18088, 1.1353, 0.31765, 0.017679, 1.1737, -0.56957, 0.014848, 0.0
issue, -0.38155, 0.21448, -0.33124, 0.10503, 0.33547, 0.61515, 0.034575, -0.42115, 0.1065, -0.66252, -0.65648, -0.032601, -0.28544, 0.16409, 1.0008, 0.45067, -0.32211, -0.43219, 0.59451, -0.064185, 0.7107, 0.023696, 0.41202, -0.1931, 0.3032, -2.1344, -0.096689, 0.34065, 0.17503, 0.42084, 3.0067, -0.39575, -0.67946, -0.5203, -0.46329, -0.74343, -0.21211, -0.44892, -0.87834, -0.61563, -0.64452, -0.30718, 0.37167, 0.30053, -0.30654, 0.19544, -0.13802, 1.2357, -0.16794, 0.0
range, 0.6334, 0.76075, 0.2846, -0.22137, -0.23531, 0.10778, -0.18562, -1.1155, 0.61539, 0.22784, 0.0094681, -0.62783, 0.67742, -0.45743, -0.76741, 0.21635, 0.46559, 0.058398, -1.3077, -0.70433, -0.1526, -0.11927, -0.052904, -0.20921, -0.078167, -0.71893, 0.11541, 0.17708, -0.041183, -0.12012, 3.3763, -0.11924, 0.30796, -0.12514, 1.2174, -0.12306, -0.306, 0.29233, -0.80364, 0.15093, 0.29759, 0.54568, 0.9153, 0.1711, -0.11702, -0.38183, 1.3027, 0.53776, -0.61348, 0.0
building, 0.96946, 0.51658, 0.40869, -0.44261, 0.52557, -0.43554, -0.8864, -0.72144, -0.32513, -0.59368, -0.61602, -0.5777, -0.57443, 0.05468, -0.5763, 0.48652, 0.10411, 0.80692, 0.071993, -0.25208, 1.2826, 0.16648, -1.6472, -0.73222, -0.40618, -1.0784, -0.054301, 0.42463, 0.29449, 0.039102, 3.3546, -0.95662, 0.16766, -0.88352, -0.071421, 0.64726, 0.67146, 0.43414, 0.41453, 0.43332, -0.38089, -1.0239, 0.14656, 0.047804, -0.078527, 0.53889, -0.80031, -0.73521, -0.028602, 0.0
seller, -0.28839, 0.21017, 0.53341, 0.082757, 0.73882, 0.22074, -0.93165, -0.16581, 1.128, 0.90372, -0.12483, 0.42663, 0.0041412, 0.11512, 1.3147, -0.17464, -0.49725, -0.080671, 0.55149, -0.19956, 0.82271, -0.8314, 0.0010863, 0.9899, -0.35122, -1.0407, -1.1329, -0.2007, 0.60195, 0.22898, 1.228, -0.67552, 0.49102, 1.0027, 0.32362, -0.50183, -0.51691, 0.44453, -0.15267, -1.129, 0.49507, -0.10488, 0.12448, 0.052442, -0.079379, 0.084546, -0.15072, 0.16787, 0.35757, 0.0
court, -0.35445, -0.55181, -1.024, 0.59384, 0.57911, -0.061788, 0.72901, 1.2659, -0.13373, -0.34189, -0.45832, -0.32753, -0.50637, -0.40303, 0.96671, 0.23091, -0.60122, -0.9605, 0.0088542, -0.43992, 0.86799, 0.53513, -0.3755, 0.098895, -0.95862, -3.0575, 0.13488, -0.27774, -0.87982, -0.4781, 2.588, -1.0412, -0.76467, -0.83672, 0.37049, -0.58154, 0.94555, -0.0082917, 0.051426, -0.37127, -0.15439, 0.67224, 0.57069, 0.80539, -0.7087, 0.28794, -0.62886, -0.47116, 0.13036, 0.0
february, -0.15361, -0.059373, -0.098474, -0.33013, -0.28553, 0.08729, -1.1518, 0.056743, -0.51336, -0.57731, 0.59458, -0.57563, -0.40959, -0.50163, 1.2903, 0.15912, -1.2156, -0.3861, -1.6646, 0.9078, 1.3081, -0.26474, 0.66929, -0.50531, -0.59397, -1.1836, 0.4968, -0.35189, -0.12189, 1.1742, 2.6935, -0.59249, -0.8386, -0.4749, 0.1896, -0.66735, 0.7089, 0.020968, 0.10405, -0.3343, -0.52283, -0.39108, -0.327, -1.43, -0.56009, 0.052651, -0.31015, -0.65136, 0.093905, 0.0
